Fuel Type Code,Street Address,Intersection Directions,City,ZIP,Plus4,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,2000 Cadenasso Dr,,Fairfield,94533,,Public,24 hours daily,,2,,GPS,38.2482,-122.0678,7/11/24,35146,2024-07-11 19:05:43 UTC,LG,,,5/1/09,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,1,,0,,0,,0,
ELEC,2000 Cadenasso Dr,,Fairfield,94533,,Public,24 hours daily,,2,,GPS,38.2482,-122.0678,7/11/24,35146,2024-07-11 19:05:43 UTC,LG,,,5/1/09,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,1,,0,,0,,0,
ELEC,2000 Cadenasso Dr,,Fairfield,94533,,Public,24 hours daily,,2,,GPS,38.2482,-122.0678,7/11/24,35146,2024-07-11 19:05:43 UTC,LG,,,5/1/09,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,0,,0,,0,,0,
ELEC,2000 Cadenasso Dr,,Fairfield,94533,,Public,24 hours daily,,2,,GPS,38.2482,-122.0678,7/11/24,35146,2024-07-11 19:05:43 UTC,LG,,,5/1/09,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,0,,0,,0,,0,
ELEC,655 Beach St,,San Francisco,94109,,Public,24 hours daily; pay lot,,5,,200-8,37.806798,-122.419488,9/14/23,38518,2024-01-31 22:07:01 UTC,P,,,2/1/11,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,655 Beach St,,San Francisco,94109,,Public,24 hours daily; pay lot,,5,,200-8,37.806798,-122.419488,9/14/23,38518,2024-01-31 22:07:01 UTC,P,,,2/1/11,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,655 Beach St,,San Francisco,94109,,Public,24 hours daily; pay lot,,5,,200-8,37.806798,-122.419488,9/14/23,38518,2024-01-31 22:07:01 UTC,P,,,2/1/11,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,655 Beach St,,San Francisco,94109,,Public,24 hours daily; pay lot,,5,,200-8,37.806798,-122.419488,9/14/23,38518,2024-01-31 22:07:01 UTC,P,,,2/1/11,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,2,,0,,0,,0,
ELEC,655 Beach St,,San Francisco,94109,,Public,24 hours daily; pay lot,,5,,200-8,37.806798,-122.419488,9/14/23,38518,2024-01-31 22:07:01 UTC,P,,,2/1/11,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,2,,0,,0,,0,
ELEC,1831 Auto Center Dr,,Antioch,94509,,Public - Call ahead,Dealership business hours,,1,1,200-9,38.007799,-121.832042,2/12/24,39870,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1831 Auto Center Dr,,Antioch,94509,,Public - Call ahead,Dealership business hours,,1,1,200-9,38.007799,-121.832042,2/12/24,39870,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,1290 Concord Ave,,Concord,94520,,Public - Call ahead,Dealership business hours,,1,,200-8,37.980192,-122.050128,2/12/24,39880,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,5009 Chiles Rd,,Davis,95618,,Public - Call ahead,Dealership business hours,,1,1,200-8,38.55252,-121.69156,2/12/24,39883,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,5009 Chiles Rd,,Davis,95618,,Public - Call ahead,Dealership business hours,,1,1,200-8,38.55252,-121.69156,2/12/24,39883,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,1,50,0,
ELEC,5701 Cushing Pkwy,,Fremont,94538,,Public - Call ahead,Dealership business hours,,2,1,200-8,37.49864,-121.9734,2/12/24,39893,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,5701 Cushing Pkwy,,Fremont,94538,,Public - Call ahead,Dealership business hours,,2,1,200-8,37.49864,-121.9734,2/12/24,39893,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,5701 Cushing Pkwy,,Fremont,94538,,Public - Call ahead,Dealership business hours,,2,1,200-8,37.49864,-121.9734,2/12/24,39893,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,1,50,0,
ELEC,400 Automall Dr,,Gilroy,95020,,Public - Call ahead,Dealership business hours,,1,,200-9,36.996869,-121.558573,2/12/24,39897,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,1,,0,,0,,0,
ELEC,24644 Mission Blvd,,Hayward,94544,,Public - Call ahead,Dealership business hours,,2,1,200-9,37.662305,-122.075178,2/12/24,39901,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,24644 Mission Blvd,,Hayward,94544,,Public - Call ahead,Dealership business hours,,2,1,200-9,37.662305,-122.075178,2/12/24,39901,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,24644 Mission Blvd,,Hayward,94544,,Public - Call ahead,Dealership business hours,,2,1,200-9,37.662305,-122.075178,2/12/24,39901,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,510 Soscol Ave,,Napa,94559,,Public - Call ahead,Dealership business hours,,1,,200-8,38.2927,-122.27752,2/12/24,39914,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1250 Auto Center Dr,,Petaluma,94952,,Public - Call ahead,Dealership business hours,,4,1,200-9,38.267202,-122.665068,2/12/24,39920,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1250 Auto Center Dr,,Petaluma,94952,,Public - Call ahead,Dealership business hours,,4,1,200-9,38.267202,-122.665068,2/12/24,39920,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1250 Auto Center Dr,,Petaluma,94952,,Public - Call ahead,Dealership business hours,,4,1,200-9,38.267202,-122.665068,2/12/24,39920,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1250 Auto Center Dr,,Petaluma,94952,,Public - Call ahead,Dealership business hours,,4,1,200-9,38.267202,-122.665068,2/12/24,39920,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1250 Auto Center Dr,,Petaluma,94952,,Public - Call ahead,Dealership business hours,,4,1,200-9,38.267202,-122.665068,2/12/24,39920,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,3277 Auto Plaza,,Richmond,94806,,Public - Call ahead,Dealership business hours,,1,1,200-8,37.98521,-122.32138,2/12/24,39925,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,3277 Auto Plaza,,Richmond,94806,,Public - Call ahead,Dealership business hours,,1,1,200-8,37.98521,-122.32138,2/12/24,39925,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,1120 W Capitol Expy,,San Jose,95136,,Public - Call ahead,Dealership business hours,,1,2,GPS,37.275144,-121.877656,2/12/24,39935,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,1,,0,,0,,0,
ELEC,1120 W Capitol Expy,,San Jose,95136,,Public - Call ahead,Dealership business hours,,1,2,GPS,37.275144,-121.877656,2/12/24,39935,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,0,,0,,1,,0,
ELEC,1120 W Capitol Expy,,San Jose,95136,,Public - Call ahead,Dealership business hours,,1,2,GPS,37.275144,-121.877656,2/12/24,39935,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,0,,1,,0,,0,
ELEC,1152 Marina Blvd,,San Leandro,94577,,Public - Call ahead,Dealership business hours,,2,1,200-8,37.71267,-122.16245,2/12/24,39937,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1152 Marina Blvd,,San Leandro,94577,,Public - Call ahead,Dealership business hours,,2,1,200-8,37.71267,-122.16245,2/12/24,39937,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1152 Marina Blvd,,San Leandro,94577,,Public - Call ahead,Dealership business hours,,2,1,200-8,37.71267,-122.16245,2/12/24,39937,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,4855 Stevens Creek Blvd,Located on the southeast corner of building,Santa Clara,95051,,Public - Call ahead,Dealership business hours,,1,2,200-8,37.32349,-121.98788,2/12/24,39939,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,4855 Stevens Creek Blvd,Located on the southeast corner of building,Santa Clara,95051,,Public - Call ahead,Dealership business hours,,1,2,200-8,37.32349,-121.98788,2/12/24,39939,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,1,44,0,
ELEC,4855 Stevens Creek Blvd,Located on the southeast corner of building,Santa Clara,95051,,Public - Call ahead,Dealership business hours,,1,2,200-8,37.32349,-121.98788,2/12/24,39939,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,1275 Santa Rosa Ave,,Santa Rosa,95404,,Public - Call ahead,Dealership business hours,,4,1,200-8,38.42558,-122.71418,2/12/24,39943,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1275 Santa Rosa Ave,,Santa Rosa,95404,,Public - Call ahead,Dealership business hours,,4,1,200-8,38.42558,-122.71418,2/12/24,39943,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1275 Santa Rosa Ave,,Santa Rosa,95404,,Public - Call ahead,Dealership business hours,,4,1,200-8,38.42558,-122.71418,2/12/24,39943,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1275 Santa Rosa Ave,,Santa Rosa,95404,,Public - Call ahead,Dealership business hours,,4,1,200-8,38.42558,-122.71418,2/12/24,39943,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1275 Santa Rosa Ave,,Santa Rosa,95404,,Public - Call ahead,Dealership business hours,,4,1,200-8,38.42558,-122.71418,2/12/24,39943,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,3195 N Naglee Rd,,Tracy,95304,,Public - Call ahead,Dealership business hours,,1,,GPS,37.75990555,-121.4632052,2/12/24,39951,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,1,,0,,0,,0,
ELEC,671 Orange Dr,,Vacaville,95687,,Public - Call ahead,Dealership business hours,,1,,200-9,38.381441,-121.941218,2/12/24,39953,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,,1,,0,,0,,0,
ELEC,3287 Sonoma Blvd,,Vallejo,94590,,Public - Call ahead,Dealership business hours,,1,,200-9,38.118088,-122.255493,2/12/24,39955,2024-02-12 15:25:05 UTC,P,,,3/15/11,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,2485 Augustine Dr,,Santa Clara,95054,,Private,Employee use only,,14,,200-8,37.38237,-121.970806,1/10/23,41352,2023-02-14 15:54:11 UTC,P,,,6/15/11,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,TRUE,,14,,0,,0,,0,
ELEC,46101 Fremont Blvd,Fremont Blvd and Cushing Pkwy,Fremont,94538,,Private,,,18,2,GPS,37.488952,-121.948969,5/9/24,44017,2024-05-09 20:32:20 UTC,P,,,4/1/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,FALSE,,18,7.2,0,,0,,0,
ELEC,46101 Fremont Blvd,Fremont Blvd and Cushing Pkwy,Fremont,94538,,Private,,,18,2,GPS,37.488952,-121.948969,5/9/24,44017,2024-05-09 20:32:20 UTC,P,,,4/1/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,46101 Fremont Blvd,Fremont Blvd and Cushing Pkwy,Fremont,94538,,Private,,,18,2,GPS,37.488952,-121.948969,5/9/24,44017,2024-05-09 20:32:20 UTC,P,,,4/1/11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,FALSE,,0,,1,50,1,50,0,
ELEC,200 Civic Plaza,,Dublin,94568,,Public,24 hours daily,,1,,GPS,37.702909,-121.91835,1/12/25,45313,2025-01-12 01:08:00 UTC,,,,3/15/12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,0,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1 Music Concourse Dr,,San Francisco,94118,,Public,Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,9,4,,200-8,37.768766,-122.468341,8/10/22,46473,2024-12-10 21:40:22 UTC,P,,,4/10/12,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1132 N 7th St,,San Jose,95112,,Public,7am-6pm M-F,,12,,GPS,37.36217973,-121.8995386,9/14/23,46482,2024-01-31 22:07:01 UTC,T,,,1/23/19,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,SOLAR,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
ELEC,1132 N 7th St,,San Jose,95112,,Public,7am-6pm M-F,,12,,GPS,37.36217973,-121.8995386,9/14/23,46482,2024-01-31 22:07:01 UTC,T,,,1/23/19,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,SOLAR,FALSE,,,,,,,,LD,FALSE,,1,,0,,0,,0,
